00:41:44;CHG;19;1,382;1,714;-0,135;2,000;1,865
00:41:51;CHG;19;1,382;1,724;-0,047;2,000;1,953
00:41:57;CHG;19;1,377;1,621;0,002;2,000;2,002
00:42:04;CHG;19;1,377;1,743;0,090;2,000;2,090
00:42:11;CHG;20;1,382;1,758;0,178;2,000;2,178
00:42:18;CHG;20;1,382;1,748;0,178;2,000;2,178
00:42:24;CHG;20;1,377;1,724;-0,062;2,000;1,938
00:42:31;CHG;20;1,377;1,733;0,026;2,000;2,026
00:42:38;CHG;20;1,382;1,738;0,036;2,000;2,036
00:42:45;CHG;20;1,382;1,733;0,026;2,000;2,026
00:42:52;CHG;20;1,382;1,733;0,026;2,000;2,026
00:42:58;CHG;20;1,377;1,733;0,026;2,000;2,026
00:43:05;CHG;20;1,387;1,724;-0,057;2,000;1,943
00:43:12;CHG;19;1,382;1,748;0,090;2,000;2,090
00:43:19;CHG;19;1,382;1,724;-0,052;2,000;1,948
00:43:25;CHG;20;1,382;1,631;0,075;2,000;2,075
00:43:32;CHG;19;1,382;1,714;-0,130;2,000;1,870
00:43:39;CHG;19;1,382;1,719;-0,140;2,000;1,860
00:43:46;CHG;20;1,382;1,729;0,021;2,000;2,021
00:43:52;CHG;19;1,382;1,621;0,002;2,000;2,002
00:43:59;CHG;19;1,382;1,626;-0,003;2,000;1,997
00:44:06;CHG;20;1,387;1,636;0,080;2,000;2,080
00:44:13;CHG;20;1,382;1,631;0,080;2,000;2,080
00:44:20;CHG;20;1,377;1,738;0,021;2,000;2,021
00:44:26;CHG;20;1,377;1,631;0,080;2,000;2,080
00:44:33;CHG;19;1,387;1,719;-0,140;2,000;1,860
00:44:40;CHG;20;1,382;1,631;0,070;2,000;2,070
00:44:47;CHG;20;1,377;1,631;0,075;2,000;2,075
00:44:53;CHG;20;1,382;1,636;0,080;2,000;2,080
00:45:00;CHG;20;1,387;1,733;0,021;2,000;2,021
00:45:07;CHG;20;1,377;1,758;0,168;2,000;2,168
00:45:14;CHG;20;1,382;1,753;0,168;2,000;2,168
00:45:20;CHG;19;1,387;1,748;0,080;2,000;2,080
00:45:27;CHG;19;1,382;1,719;-0,145;2,000;1,855
00:45:34;CHG;19;1,382;1,621;-0,013;2,000;1,987
00:45:41;CHG;19;1,387;1,724;-0,062;2,000;1,938
00:45:48;CHG;20;1,387;1,733;0,021;2,000;2,021
00:45:54;CHG;19;1,382;1,724;-0,062;2,000;1,938
00:46:01;CHG;19;1,382;1,748;0,085;2,000;2,085
00:46:08;CHG;20;1,387;1,729;0,012;2,000;2,012
00:46:15;CHG;19;1,387;1,626;-0,008;2,000;1,992
00:46:21;CHG;19;1,387;1,724;-0,057;2,000;1,943
00:46:28;CHG;20;1,387;1,733;0,017;2,000;2,017
00:46:35;CHG;20;1,387;1,636;0,075;2,000;2,075
00:46:42;CHG;19;1,387;1,748;0,080;2,000;2,080
00:46:48;CHG;19;1,392;1,621;-0,008;2,000;1,992
